Photo_ID|Owner_ID|Title|Latitude|Longitude|Image_URL|Image_Height|Image_Width
36110694776|148737226@N08|Dark-eyed Junco (Oregon Type) 6-13-17 Esther Short Park- Vancouver- Washington|0|0|https://farm5.staticflickr.com/4315/36110694776_9d658eb610_c.jpg|534|800
36110687896|148737226@N08|Dark-eyed Junco (Oregon type) 1-17-17 Esther Short Park, Vancouver, Washington|0|0|https://farm5.staticflickr.com/4313/36110687896_3a676f9734_c.jpg|534|800
36110676276|148737226@N08|Dark-eyed Junco (Oregon Type) 1-17-17 Esther Short Park- Vancouver- Washington|0|0|https://farm5.staticflickr.com/4327/36110676276_1cf8140854_c.jpg|534|800
35981411402|148737226@N08|Dark-eyed Junco (Oregon Type) 1-17-17 Esther Short Park- Vancouver- Washington|0|0|https://farm5.staticflickr.com/4301/35981411402_0ee1fce565_c.jpg|534|800
36054970776|9216278@N06|Juvenile Dark eyed Junco|0|0|https://farm5.staticflickr.com/4314/36054970776_2cef8f2c56_c.jpg|611|800
36089935475|8547178@N05|Pink-sided junco (Junco hyemalis mearnsi)|0|0|https://farm5.staticflickr.com/4329/36089935475_c1405a0ff6_c.jpg|563|800
36027402156|30576530@N04|Dark-eyed Junco|0|0|https://farm5.staticflickr.com/4316/36027402156_d6aa4ccafe_c.jpg|517|800
35933300851|42415395@N07|Dark-eyed Junco (Junco hyemalis); Santa Fe National ForestNational Forest, Thompson Ridge [Lou Feltz]|0|0|https://farm5.staticflickr.com/4326/35933300851_29a8f66393_c.jpg|611|800
35664175600|7706348@N04|birdwatching 20150521|37.680505|-122.058442|https://farm5.staticflickr.com/4292/35664175600_252b57c6d9_c.jpg|444|800
35664171450|7706348@N04|birdwatching 20150521|37.680505|-122.058442|https://farm5.staticflickr.com/4299/35664171450_3114f4e9ee_c.jpg|405|800
36053170025|7706348@N04|birdwatching 20150521|37.680505|-122.058442|https://farm5.staticflickr.com/4298/36053170025_410f11c11f_c.jpg|487|800
36010785736|7706348@N04|birdwatching 20150521|37.680505|-122.058442|https://farm5.staticflickr.com/4322/36010785736_9d64ae7124_c.jpg|496|800
35918938701|7706348@N04|birdwatching 20150521|37.680505|-122.058442|https://farm5.staticflickr.com/4318/35918938701_c28f223933_c.jpg|527|800
35212900504|7706348@N04|birdwatching 20150521|37.680505|-122.058442|https://farm5.staticflickr.com/4308/35212900504_21517c47b4_c.jpg|582|800
35212893974|7706348@N04|birdwatching 20150521|37.680505|-122.058442|https://farm5.staticflickr.com/4291/35212893974_f148b6f149_c.jpg|582|800
35212885814|7706348@N04|birdwatching 20150521|37.680505|-122.058442|https://farm5.staticflickr.com/4298/35212885814_a2a8915f61_c.jpg|563|800
36053134415|7706348@N04|birdwatching 20150521|37.680505|-122.058442|https://farm5.staticflickr.com/4324/36053134415_107b33a454_c.jpg|561|800
35865191632|149989610@N02|Junco|0|0|https://farm5.staticflickr.com/4319/35865191632_c5c6f7d511_c.jpg|669|800
35606917800|77971571@N04|Dark-eyed Junco, Lake Joy, WA 7/17/17|0|0|https://farm5.staticflickr.com/4306/35606917800_b5a6193e8b_c.jpg|661|800
35963119665|9216278@N06|Dark-eyed Junco|0|0|https://farm5.staticflickr.com/4327/35963119665_009aacd8ff_c.jpg|800|747
35950828985|28443026@N04|IMG_3524a|0|0|https://farm5.staticflickr.com/4296/35950828985_248509dc92_c.jpg|534|800
35072182204|7706348@N04|birdwatching 20150515|37.680511|-122.058434|https://farm5.staticflickr.com/4289/35072182204_84ec6a6616_c.jpg|480|800
35911899015|7706348@N04|birdwatching 20150515|37.680511|-122.058434|https://farm5.staticflickr.com/4253/35911899015_8d98d0ffd2_c.jpg|438|800
35911898505|7706348@N04|birdwatching 20150515|37.680511|-122.058434|https://farm5.staticflickr.com/4262/35911898505_82f427c12e_c.jpg|470|800
35871437496|7706348@N04|birdwatching 20150515|37.680511|-122.058434|https://farm5.staticflickr.com/4282/35871437496_7dc5b27edb_c.jpg|517|800
35911895275|7706348@N04|birdwatching 20150515|37.680511|-122.058434|https://farm5.staticflickr.com/4280/35911895275_d710cdbdc0_c.jpg|441|800
35901716225|54939472@N02|Jonc amb petit visitant|42.226960|3.100934|https://farm5.staticflickr.com/4229/35901716225_0bf6157720_c.jpg|534|800
35859906016|53299574@N00|Pink-sided Junco|0|0|https://farm5.staticflickr.com/4235/35859906016_612c83dc73_c.jpg|605|800
35695128962|62976370@N08|Dark-eyed Junco Male (Oregon)|0|0|https://farm5.staticflickr.com/4264/35695128962_45ebd2de88_c.jpg|534|800
35864241915|62976370@N08|Dark-eyed Junco Male (Oregon)|0|0|https://farm5.staticflickr.com/4207/35864241915_02288b3b3f_c.jpg|534|800
35694689732|62976370@N08|Dark-eyed Junco Male (Oregon)|0|0|https://farm5.staticflickr.com/4282/35694689732_31507c85ea_c.jpg|534|800
35863793985|62976370@N08|Dark-eyed Junco Female (Oregon)|0|0|https://farm5.staticflickr.com/4214/35863793985_a695652375_c.jpg|534|800
35822646166|62976370@N08|Dark-eyed Junco Male (Oregon)|0|0|https://farm5.staticflickr.com/4254/35822646166_f21fc4f614_c.jpg|534|800
35822361496|62976370@N08|Dark-eyed Junco Male (Oregon)|0|0|https://farm5.staticflickr.com/4256/35822361496_1609a469ac_c.jpg|534|800
35818835436|52478619@N00|Ef Fed|0|0|https://farm5.staticflickr.com/4260/35818835436_970ba9f982_c.jpg|596|800
35789488076|98088900@N08|Gray-Headed Junco Singing|0|0|https://farm5.staticflickr.com/4284/35789488076_e8a0ddc1ab_c.jpg|534|800
35018813993|28621297@N03|_TRW8835 Train|0|0|https://farm5.staticflickr.com/4213/35018813993_97f0848852_c.jpg|531|800
35784627686|48503330@N08|Dark-eyed Junco|53.493930|-113.560056|https://farm5.staticflickr.com/4240/35784627686_2c4dc89920_c.jpg|427|800
35706144766|61087238@N05|Dark-eyed Junco|0|0|https://farm5.staticflickr.com/4285/35706144766_d94f4a54fd_c.jpg|534|800
34933012183|61783497@N00|Junco in the Snow|0|0|https://farm5.staticflickr.com/4122/34933012183_07c11b9ff6_c.jpg|800|640
35297331350|106784924@N05|Growing up - Oregon Junco Juvenile|0|0|https://farm5.staticflickr.com/4284/35297331350_df389e19d1_c.jpg|418|800
35620130756|77971571@N04|Dark-eyed Junco (on nest), Lake Joy, WA 7/1/17|0|0|https://farm5.staticflickr.com/4086/35620130756_c976a9cae9_c.jpg|641|800
35620130836|77971571@N04|Dark-eyed Junco (with food for nestlings), Lake Joy, WA 7/1/17|0|0|https://farm5.staticflickr.com/4013/35620130836_4a08d880c4_c.jpg|534|800
35620130736|77971571@N04|Dark-eyed Junco (nestling), Lake Joy, WA 7/1/17|0|0|https://farm5.staticflickr.com/4060/35620130736_547a15bdbd_c.jpg|534|800
35561258686|147210390@N07|J'aime les oiseaux! / I love birds!|45.357882|-73.749117|https://farm5.staticflickr.com/4252/35561258686_3a2d96a76d_c.jpg|530|800
35594348785|152034344@N07|Dark-eyed Junco (Gray-headed)|0|0|https://farm5.staticflickr.com/4211/35594348785_ae2483f61d_c.jpg|600|800
34747094083|76214253@N05|Oregon Junco_2118|0|0|https://farm5.staticflickr.com/4290/34747094083_bbda0f3be7_c.jpg|640|800
35153001680|67316986@N00|Junco nest|37.570316|-122.328659|https://farm5.staticflickr.com/4213/35153001680_e24ede3601_c.jpg|600|800
35144585140|148737226@N08|Dark-eyed Junco (Oregon type) 1-17-17 Esther Short Park, Vancouver, Washington|0|0|https://farm5.staticflickr.com/4259/35144585140_c650f016be_c.jpg|534|800
35362347682|86807348@N00|Dark-eyed Junco|0|0|https://farm5.staticflickr.com/4208/35362347682_194a6b39f5_c.jpg|534|800
35490678536|86807348@N00|Dark-eyed Junco|0|0|https://farm5.staticflickr.com/4264/35490678536_47d76d2508_c.jpg|534|800
34715631263|133168805@N03|Mountain High|0|0|https://farm5.staticflickr.com/4261/34715631263_f6b418ed9c_c.jpg|534|800
35371710581|109021337@N06|dark-eyed junco|0|0|https://farm5.staticflickr.com/4281/35371710581_7b5117c4ef_c.jpg|800|800
35334029572|155209830@N03|Bird on a Stone|0|0|https://farm5.staticflickr.com/4280/35334029572_668323e66d_c.jpg|534|800
35355813291|42415395@N07|Dark-eyed Junco (Junco hyemalis); Santa Fe National Forest, Thompson Ridge [Lou Feltz]|0|0|https://farm5.staticflickr.com/4218/35355813291_dbac910be1_c.jpg|548|800
34615691054|125186567@N06|Dark Eyed Junco|0|0|https://farm5.staticflickr.com/4214/34615691054_1eec1dd91d_c.jpg|640|800
34628391453|133446093@N06|Dark-eyed Junco - Junco hyemalis|0|0|https://farm5.staticflickr.com/4263/34628391453_526e7ef40d_c.jpg|534|800
34628390263|133446093@N06|Dark-eyed Junco - Junco hyemalis|0|0|https://farm5.staticflickr.com/4278/34628390263_a63ee343c1_c.jpg|534|800
34628389563|133446093@N06|Dark-eyed Junco - Junco hyemalis|0|0|https://farm5.staticflickr.com/4227/34628389563_bac94862b2_c.jpg|534|800
35049272400|134658519@N08|Dark-eyed junco|0|0|https://farm5.staticflickr.com/4252/35049272400_6e7605bc7f_c.jpg|572|800
35040714640|9448211@N04|Dark-eyed Junco (Junco hyemalis)|0|0|https://farm5.staticflickr.com/4206/35040714640_8f6aaac75a_c.jpg|509|800
35249590092|134658519@N08|Dark-eyed junco|0|0|https://farm5.staticflickr.com/4237/35249590092_29e00a0935_c.jpg|571|800
34572571164|92410716@N08|Dark-eyed Junco--Junco hyemalis|0|0|https://farm5.staticflickr.com/4236/34572571164_7cf7533689_c.jpg|666|800
34975263410|94694397@N07|IMG_3932 Oregon Junco nest|47.092609|-122.654006|https://farm5.staticflickr.com/4201/34975263410_6993176a3f_c.jpg|534|800
34519369654|94694397@N07|IMG_3933 Oregon Junco nest|47.092609|-122.654006|https://farm5.staticflickr.com/4283/34519369654_84234ccece_c.jpg|534|800
34512363804|7706348@N04|Redwood Regional 20150424|37.807391|-122.149301|https://farm5.staticflickr.com/4212/34512363804_83d7cf757a_c.jpg|485|800
34512362484|7706348@N04|Redwood Regional 20150424|37.807391|-122.149301|https://farm5.staticflickr.com/4285/34512362484_94219194a3_c.jpg|485|800
34512361164|7706348@N04|Redwood Regional 20150424|37.807391|-122.149301|https://farm5.staticflickr.com/4204/34512361164_648fce1abd_c.jpg|485|800
34512360294|7706348@N04|Redwood Regional 20150424|37.807391|-122.149301|https://farm5.staticflickr.com/4284/34512360294_4dbbc7e4f9_c.jpg|484|800
34512359434|7706348@N04|Redwood Regional 20150424|37.807391|-122.149301|https://farm5.staticflickr.com/4220/34512359434_02a71f1e43_c.jpg|483|800
34512358214|7706348@N04|Redwood Regional 20150424|37.807391|-122.149301|https://farm5.staticflickr.com/4278/34512358214_c56841c83c_c.jpg|485|800
34512356984|7706348@N04|Redwood Regional 20150424|37.807391|-122.149301|https://farm5.staticflickr.com/4227/34512356984_142ba21264_c.jpg|476|800
34512355954|7706348@N04|Redwood Regional 20150424|37.807391|-122.149301|https://farm5.staticflickr.com/4211/34512355954_de9654f77d_c.jpg|481|800
34512352314|7706348@N04|Redwood Regional 20150424|37.807391|-122.149301|https://farm5.staticflickr.com/4268/34512352314_05cb5bfc36_c.jpg|486|800
35315789376|7706348@N04|Redwood Regional 20150424|37.807391|-122.149301|https://farm5.staticflickr.com/4220/35315789376_df78e89f95_c.jpg|549|800
34544867083|7706348@N04|Redwood Regional 20150424|37.807391|-122.149301|https://farm5.staticflickr.com/4215/34544867083_18738035b0_c.jpg|485|800
34544865583|7706348@N04|Redwood Regional 20150424|37.807391|-122.149301|https://farm5.staticflickr.com/4249/34544865583_bfb9ab2307_c.jpg|491|800
35188270132|7706348@N04|Redwood Regional 20150424|37.807391|-122.149301|https://farm5.staticflickr.com/4271/35188270132_494726bb6c_c.jpg|488|800
35186699972|9243885@N07|2017_06_16_14889|0|0|https://farm5.staticflickr.com/4224/35186699972_61121baafd_c.jpg|534|800
35328839155|68088902@N03|Junco - late April 2017|48.002659|-69.421319|https://farm5.staticflickr.com/4254/35328839155_3b8ee517f9_c.jpg|526|800
34924308720|23400335@N03|Juvenile Junco|0|0|https://farm5.staticflickr.com/4259/34924308720_1a5ae2fb68_c.jpg|698|800
35252493586|9216278@N06|Male Dark-eyed Junco|0|0|https://farm5.staticflickr.com/4221/35252493586_11a2449dff_c.jpg|800|752
35161519311|59987629@N00|Morning Walk - 23 April - 01|0|0|https://farm5.staticflickr.com/4261/35161519311_76d87a47df_c.jpg|532|800
35101842132|151371812@N02|junco,dark-eyed|0|0|https://farm5.staticflickr.com/4230/35101842132_aee376f47e_c.jpg|640|800
34438955913|23446766@N08|Distant Cousins|0|0|https://farm5.staticflickr.com/4278/34438955913_2fcf2a2a91_c.jpg|666|800
34397232654|9243885@N07|2017_06_11_14879|0|0|https://farm5.staticflickr.com/4269/34397232654_1a92508db3_c.jpg|534|800
34392678954|42415395@N07|Dark-eyed Junco (Junco hyemalis); Santa Fe National Forest, NM, Thompson Ridge [Lou Feltz]|0|0|https://farm5.staticflickr.com/4245/34392678954_570f7c1eca_c.jpg|534|800
35183496496|26469789@N03|IMG_0085|0|0|https://farm5.staticflickr.com/4251/35183496496_72d9bbed47_c.jpg|800|534
34414325353|26469789@N03|IMG_0086|0|0|https://farm5.staticflickr.com/4225/34414325353_f0e2c2995e_c.jpg|800|534
35055035882|78941013@N00|Dark-eyed Junco (Junco hyemalis)|0|0|https://farm5.staticflickr.com/4261/35055035882_146d770133_c.jpg|533|800
35089854531|9216278@N06|Junco checking me out|0|0|https://farm5.staticflickr.com/4196/35089854531_de1098fcfd_c.jpg|800|640
34347263764|27948177@N05|Dark-Eyed Junco|0|0|https://farm5.staticflickr.com/4230/34347263764_8a320754d3_c.jpg|571|800
35061381791|27948177@N05|Dark-Eyed Junco - 2|0|0|https://farm5.staticflickr.com/4266/35061381791_269f76a247_c.jpg|598|800
35138580406|99837883@N00|Sweet, Simple Things|45.632935|-122.469235|https://farm5.staticflickr.com/4213/35138580406_0f8f4d6091_c.jpg|534|800
34320777394|7706348@N04|junco 20150422|37.680513|-122.058456|https://farm5.staticflickr.com/4197/34320777394_3d2a81ae1f_c.jpg|500|800
34320775974|7706348@N04|junco 20150422|37.680513|-122.058456|https://farm5.staticflickr.com/4212/34320775974_906c40b4d4_c.jpg|552|800
34320774504|7706348@N04|junco 20150422|37.680513|-122.058456|https://farm5.staticflickr.com/4257/34320774504_9abec2a9b1_c.jpg|541|800
34320770794|7706348@N04|junco 20150422|37.680513|-122.058456|https://farm5.staticflickr.com/4215/34320770794_1ebc9baa15_c.jpg|487|800
34345801903|42415395@N07|Dark-eyed Junco (Junco hyemalis); Santa Fe National Forest, NM, Thompson Ridge [Lou Feltz]|0|0|https://farm5.staticflickr.com/4214/34345801903_0472422ecc_c.jpg|534|800
34301968414|24771397@N00|Junco|0|0|https://farm5.staticflickr.com/4251/34301968414_01c7da17ff_c.jpg|622|800
34302660153|8547178@N05|Dark-eyed junco (Junco hyemalis)|0|0|https://farm5.staticflickr.com/4204/34302660153_5aa8568344_c.jpg|534|800
35064356086|15339304@N06|7K8A7623|0|0|https://farm5.staticflickr.com/4217/35064356086_0176e46c1d_c.jpg|504|800
34293115383|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4220/34293115383_35314322c2_c.jpg|534|800
34293113343|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4255/34293113343_f15dae7eed_c.jpg|534|800
34258960364|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4203/34258960364_36264d1f01_c.jpg|534|800
34293110533|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4267/34293110533_3f8de90934_c.jpg|534|800
34293108993|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4237/34293108993_5178352976_c.jpg|800|534
34258959424|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4271/34258959424_4f4de307b7_c.jpg|800|534
34293106803|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4264/34293106803_70852677ef_c.jpg|523|800
34258958904|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4236/34258958904_493a627ff2_c.jpg|534|800
34938503342|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4225/34938503342_241544c869_c.jpg|534|800
34716278510|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4278/34716278510_4e68f8a9ef_c.jpg|800|534
34293101813|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4216/34293101813_da3acb312d_c.jpg|534|800
34716276720|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4289/34716276720_f0f10a8cbe_c.jpg|534|800
34293099753|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4257/34293099753_8cc7933986_c.jpg|800|566
34293097473|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4267/34293097473_6f53531b18_c.jpg|534|800
34293096113|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4210/34293096113_a6c9a60e36_c.jpg|534|800
34293094533|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4203/34293094533_5d6895653e_c.jpg|534|800
34293093203|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4219/34293093203_b1c927606f_c.jpg|534|800
34293091913|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4250/34293091913_48bc6343c7_c.jpg|534|800
34293090713|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4238/34293090713_7fe4b1e5bb_c.jpg|534|800
34293089283|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4247/34293089283_ed7b306158_c.jpg|534|800
34293088183|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4225/34293088183_542b705610_c.jpg|534|800
34293086563|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4275/34293086563_c2afded2d1_c.jpg|534|800
34293085533|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4235/34293085533_a578abc799_c.jpg|534|800
34293084403|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4282/34293084403_a72cd12918_c.jpg|800|534
35102910775|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4265/35102910775_9d342cfb74_c.jpg|534|800
35063150946|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4230/35063150946_fde3b6babf_c.jpg|534|800
34293082453|146700501@N04|Jack Sparrow|0|0|https://farm5.staticflickr.com/4226/34293082453_b6dedf9a4b_c.jpg|534|800
